disclosure_report_url,title,program,target,researcher,priority,disclosed_at
/disclosures/62ce59a6-9016-4efd-b52b-f0e6cf686775/open-redirect-via-chrome-extension,Open Redirect Via Chrome Extension,,ExpressVPN Chrome extension,,4,1 Feb 2021
/disclosures/9a05f0d6-e0ad-40d8-8475-5614b8f1465e/xss-vulnerability-of-upload-svg-files-in-a-collection-section-that-triggers-xss,Xss Vulnerability of upload svg files in a collection section that triggers xss,,Atlassian Identity (https://id.atlassian.com/login),,5,22 Jan 2021
/disclosures/8cc82a04-b1b2-452a-9e68-b332e4fc7794/source-code-leakage-due-to-exposed-sourcemap,Source code leakage due to exposed sourcemap,,Bitbucket Cloud including Bitbucket Pipelines (https://bitbucket.org),,4,22 Jan 2021
/disclosures/61a50171-aa55-4126-b9f4-4e82b4b8c301/unrestricted-file-upload-stored-xss-for-token-hijacking,Unrestricted file upload {Stored Xss for Token hijacking},,Jira Service Management Data Center,,3,22 Jan 2021
/disclosures/6408df19-6148-420e-8ce6-91aca9e14b7b/stored-xss-on-portfolio,Stored Xss on Portfolio,,Jira Work Management Cloud formerly Jira Core (bugbounty-test-<bugcrowd-name>.atlassian.net),,3,22 Jan 2021
/disclosures/812237c3-dd82-41bd-8918-0ac18e621e8c/leaking-issue-details-in-linked-jira-plugins-servlet-jira-chart-proxy,Leaking issue details in linked Jira - /plugins/servlet/jira-chart-proxy,,Confluence Data Center,,3,21 Jan 2021
/disclosures/2236ba16-ff39-4605-823d-1f72ad163688/reflected-cross-site-scripting-while-connection-with-slack-integration-in-jira-server,Reflected Cross Site Scripting while connection with Slack integration in Jira Server,,Jira Core Data Center,,3,21 Jan 2021
/disclosures/babf07a9-3ad7-46fc-bafe-bdaf7acf37d7/pre-auth-dos-in-jira-server,Pre-auth Dos in Jira Server,,Jira Software Data Center,,2,21 Jan 2021
/disclosures/5c8e903b-70d8-4d9c-9eae-4dc4402d2d6e/csrf-bypass-plugins-servlet-oauth-consumer-info-xxx-in-confluence-server,CSRF Bypass - /plugins/servlet/oauth/consumer-info/XXX in Confluence Server,,Confluence Data Center,,2,21 Jan 2021
/disclosures/454ddc8f-14f0-48da-aa61-196139311e99/pre-auth-denial-of-service-in-crowd,Pre-Auth Denial of Service  in Crowd,,Crowd,,2,21 Jan 2021
/disclosures/7b9b74b6-dcb9-44e8-a4c3-f94a795b65f6/xxe-via-junit-preview-in-confluence-cloud,XXE via JUnit Preview in Confluence Cloud,,Jira Work Management Cloud formerly Jira Core (bugbounty-test-<bugcrowd-name>.atlassian.net),,1,21 Jan 2021
/disclosures/7bf77429-2b94-44ea-b6f9-c1fc59b2fd17/host-docker-binary-overwrite-from-kata-vm,Host `docker` binary overwrite from Kata VM,,Bitbucket Attack Scenarios listed below,,1,30 Nov 2020
/disclosures/bf6f1ebf-df4f-410c-aaf0-e25b373b2f75/pinterest-lite-can-be-opened-via-launcheractivity-to-load-arbitrary-urls-and-execute-javascript-in-a-webview,Pinterest Lite can be opened via LauncherActivity to load arbitrary urls and execute javascript in a webview,,Pinterest Android Mobile Application,,4,24 Nov 2020
/disclosures/4e8d5325-8e49-4ea3-962a-a088bbb73a3f/expressvpn-router-integer-buffer-overflow-server-info-disclosure-when-router-s-nginx-server-used-as-reverse-proxy-server,[ExpressVPN Router] Integer Buffer Overflow: Server Info Disclosure When Router's Nginx Server used as Reverse Proxy Server,,ExpressVPN Router,,3,24 Nov 2020
/disclosures/d9649c05-70c2-41dd-aea9-d18918b1d596/no-spoofing-protection-on-test-queue-it-net,No Spoofing Protection on *.test.queue-it.net,,https://api2.test.queue-it.net,,3,29 Oct 2020
/disclosures/57b28008-4653-4dec-88c3-4d38e40023ff/toolbox-teslamotors-com-html-injection-via-prototype-pollution-potential-xss,[toolbox.teslamotors.com] HTML Injection via Prototype Pollution / Potential XSS,,*.teslamotors.com,,4,13 Oct 2020
/disclosures/0849f218-4132-4396-ba93-943861f07955/secret-board-name-exposure,Secret Board Name Exposure,,*.pinterest.com Web Apps,,1,9 Oct 2020
/disclosures/56850a26-15be-40db-8f9f-925a19355a0c/open-url-redirection-vulnerability,open url redirection vulnerability,,www.fitbit.com,,4,14 Sep 2020
/disclosures/66b2fe17-fd5d-4eb5-a3df-7a4f13b9b6ca/endpoint-is-showing-whether-the-researcher-has-been-in-particular-private-program-or-not-leads-to-sensitive-info-disclosure,Endpoint is showing whether the researcher has been in particular private program or not leads to sensitive info disclosure,,bugcrowd.com,,3,2 Aug 2020
/disclosures/1bc86272-3f69-4d4c-bba9-8766d82641a8/broken-twitter-handle-link,Broken Twitter Handle Link,,bugcrowd.com,,4,10 Jul 2020
/disclosures/bf674aaa-b8b4-45c2-95d4-0f961f37ffdc/open-redirect-vulnerability,Open Redirect Vulnerability,,https://www.isc2.org,,4,17 Jun 2020
/disclosures/82bb3923-4097-4a64-a5f7-d5f6e59f1b6d/unauthorised-admin-access-due-to-default-password,Unauthorised Admin Access  Due to default Password,,*.tesla.cn,,2,17 Jun 2020
/disclosures/05320b48-18b0-4b69-a767-0c2079bad982/failure-to-invalid-session-after-password-change,Failure to Invalid Session after Password Change,,https://www.isc2.org,,4,3 Jun 2020
/disclosures/9ae60aa2-fb4c-4ae9-a4ad-49952de29125/subdomain-takeover,Subdomain Takeover,,Websites from Bosch and its brands,,2,27 May 2020
/disclosures/3b906245-373f-4c20-8929-767a3bbd7b97/email-verification-bypass-when-adding-a-new-service,Email verification bypass when adding a new service.,,*.stackpath.net - Any host or services,,4,29 Apr 2020
/disclosures/41991d9c-3866-40e7-97c2-f33b812565d7/disclosed-servicenow-credentials-leading-to-data-leak,Disclosed ServiceNow credentials leading to data leak,,,,1,29 Apr 2020
/disclosures/02dc831f-3236-48bd-8247-af789024fc86/you-link-way-porn,You link way porn ,,bugcrowd.com,,4,16 Apr 2020
/disclosures/dcd704d5-97e2-4d56-b8a4-a86bb8f9918e/website-is-not-expiring-the-user-s-session-immediately-after-logout,website is not expiring the user's session immediately after logout,,https://www.isc2.org,,4,31 Mar 2020
/disclosures/812ca668-217a-4b4d-aed1-8d92c3f26846/clickjacking-exposing-sensitive-information-through-iframes,ClickJacking : Exposing sensitive information through iframes,,*.stackpath.com - Any host or services,,4,17 Mar 2020
/disclosures/40a60d98-cc7d-40eb-9e5b-87632875f055/discord-link-expired-possible-vanity-address-could-be-used-to-link-a-malicious-discord-server,Discord Link expired - Possible vanity address could be used to link a malicious Discord server. ,,https://learnscilla.com/,,3,19 Feb 2020
/disclosures/d23e05b1-c4cc-440a-a678-d8045468c902/rce-on-https-beta-partners-tesla-com-due-to-cve-2020-0618,RCE on https://beta-partners.tesla.com due to CVE-2020-0618,,*.tesla.com,,1,18 Feb 2020
/disclosures/4b10c6b1-4111-4148-8f9d-ab628c76f8df/drag-drop-xss-in-confluence,Drag & Drop XSS in Confluence,,Confluence Cloud (bugbounty-test-<bugcrowd-name>.atlassian.net/wiki),,3,6 Feb 2020
/disclosures/dac255a2-5ca0-4be1-a113-b06786d5fb18/arbitrary-server-side-forward,Arbitrary Server Side Forward,,Jira Software Data Center,,3,4 Feb 2020
/disclosures/ed92a500-0839-44e1-ae42-094fdc31f320/no-2fa-confirmation-on-2fa-disable,No 2FA Confirmation on 2FA Disable,,Bitbucket Cloud including Bitbucket Pipelines (https://bitbucket.org),,5,31 Jan 2020
/disclosures/f923b7e7-1a1c-4b98-8481-59be656de6f3/csrf-and-stored-xss-which-leads-to-stealing-of-session-cookies-generated-private-api-tokens-in-id-atlassian-com-which-perform-basic-authentication-with-jira-cloud-applications-or-confluence-cloud,CSRF AND STORED XSS WHICH LEADS TO STEALING OF SESSION COOKIES+  GENERATED PRIVATE API TOKENS IN id.atlassian.com WHICH perform basic authentication with Jira Cloud applications or Confluence Cloud,,Any associated *.atlassian.com or *.atl-paas.net domain that can be exploited DIRECTLY from the *.atlassian.net instance,,3,7 Jan 2020
/disclosures/96eefd21-7376-4fd6-b6e0-56168f5ef1fd/privilege-escalation-to-delete-main-admin-user-account-indeed-com,Privilege Escalation to delete main admin user - account.indeed.com,,https://*.indeed.com,,3,6 Jan 2020
/disclosures/43b31ad4-c1b1-458f-95fb-e81ed0455014/found-username-and-password-of-your-account-jira-with-full-permission-admin,"Found Username And Password Of Your Account Jira With Full permission ""Admin""",,https://www.isc2.org,,1,2 Jan 2020
/disclosures/4147cfbb-a808-4504-9b4f-2a8b68e17d62/old-session-does-not-expire-after-setup-2fa,Old session does not expire after setup 2FA ,,*.stackpath.com - Any host or services,,4,2 Jan 2020
/disclosures/2cdcb339-dea6-4480-85a0-7212250ab0af/self-xss-on-https-sms-indeed-com-signup-job-details,Self-XSS On https://sms.indeed.com/signup/job-details/,,https://*.indeed.com,,4,19 Dec 2019
